,DE_LU_Eprice,FR_Eprice,IT_NORD_Eprice,ES_Eprice
2022-01-15 04:00:00+00:00,190.58,195.05,195.05,195.05
2022-01-15 05:00:00+00:00,190.27,200.9,210.0,200.9
2022-01-15 06:00:00+00:00,204.46,217.21,217.21,217.21
2022-01-15 07:00:00+00:00,212.84,223.76,223.76,223.76
2022-01-15 08:00:00+00:00,230.0,230.0,230.0,225.76
2022-01-15 09:00:00+00:00,222.39,222.39,222.39,222.39
2022-01-15 10:00:00+00:00,214.92,214.92,214.92,214.92
2022-01-15 11:00:00+00:00,208.43,208.43,208.43,208.43
2022-01-15 12:00:00+00:00,200.0,200.0,200.0,200.0
2022-01-15 13:00:00+00:00,203.09,203.09,203.09,203.09
2022-01-15 14:00:00+00:00,213.98,213.98,213.98,213.98
2022-01-15 15:00:00+00:00,226.32,226.32,226.32,218.63
2022-01-15 16:00:00+00:00,260.0,260.0,260.0,231.67
2022-01-15 17:00:00+00:00,267.03,267.03,267.03,267.03
2022-01-15 18:00:00+00:00,261.41,261.41,261.41,261.41
2022-01-15 19:00:00+00:00,243.62,243.62,243.62,243.62
2022-01-15 20:00:00+00:00,220.1,227.85,227.85,227.85
2022-01-15 21:00:00+00:00,212.85,222.66,222.66,222.66
2022-01-15 22:00:00+00:00,209.41,217.0,217.0,217.0
2022-01-15 23:00:00+00:00,225.92,225.92,225.92,225.92
2022-01-16 00:00:00+00:00,216.0,216.0,216.0,216.0
2022-01-16 01:00:00+00:00,189.49,207.62,207.62,207.62
2022-01-16 02:00:00+00:00,181.98,197.22,197.22,197.22
2022-01-16 03:00:00+00:00,174.98,186.7,186.7,186.7
2022-01-16 04:00:00+00:00,165.91,186.6,186.6,186.6
2022-01-16 05:00:00+00:00,118.71,198.01,198.01,198.01
2022-01-16 06:00:00+00:00,119.45,200.03,200.03,200.03
2022-01-16 07:00:00+00:00,125.86,200.0,200.0,200.0
2022-01-16 08:00:00+00:00,129.46,204.86,204.86,204.86
2022-01-16 09:00:00+00:00,125.99,204.5,204.5,204.5
2022-01-16 10:00:00+00:00,131.83,204.43,204.43,204.43
2022-01-16 11:00:00+00:00,123.01,205.21,205.21,205.21
2022-01-16 12:00:00+00:00,122.49,195.02,195.02,195.02
2022-01-16 13:00:00+00:00,102.67,191.9,191.9,191.9
2022-01-16 14:00:00+00:00,121.95,196.92,196.92,196.92
2022-01-16 15:00:00+00:00,115.0,201.02,213.05,201.02
2022-01-16 16:00:00+00:00,125.42,222.87,222.87,222.87
2022-01-16 17:00:00+00:00,112.4,257.45,257.45,257.45
2022-01-16 18:00:00+00:00,97.49,265.36,265.36,265.36
2022-01-16 19:00:00+00:00,90.14,257.13,257.13,257.13
2022-01-16 20:00:00+00:00,97.09,241.9,241.9,248.2
2022-01-16 21:00:00+00:00,93.85,228.52,228.52,228.52
2022-01-16 22:00:00+00:00,87.2,206.0,206.0,212.82
2022-01-16 23:00:00+00:00,78.08,252.53,229.0,252.53
2022-01-17 00:00:00+00:00,34.0,242.23,211.8,242.23
2022-01-17 01:00:00+00:00,12.33,232.25,199.82,232.25
2022-01-17 02:00:00+00:00,10.09,215.01,197.7,215.01
2022-01-17 03:00:00+00:00,12.83,209.55,200.0,209.55
2022-01-17 04:00:00+00:00,36.16,222.78,222.78,222.78
2022-01-17 05:00:00+00:00,92.03,249.93,237.3,249.93
2022-01-17 06:00:00+00:00,102.8,297.21,258.9,272.52
2022-01-17 07:00:00+00:00,126.0,290.0,290.0,264.36
2022-01-17 08:00:00+00:00,100.9,306.09,280.0,253.83
2022-01-17 09:00:00+00:00,112.03,288.72,273.0,241.11
2022-01-17 10:00:00+00:00,111.25,272.94,260.89,235.63
2022-01-17 11:00:00+00:00,100.58,279.97,233.77,235.63
2022-01-17 12:00:00+00:00,111.65,255.46,250.0,235.16
2022-01-17 13:00:00+00:00,127.38,253.64,253.64,234.03
2022-01-17 14:00:00+00:00,168.85,256.99,256.99,229.11
2022-01-17 15:00:00+00:00,199.85,264.73,264.73,235.01
2022-01-17 16:00:00+00:00,249.99,276.49,276.49,248.63
2022-01-17 17:00:00+00:00,254.37,299.03,299.03,264.21
2022-01-17 18:00:00+00:00,237.28,288.69,288.69,285.68
2022-01-17 19:00:00+00:00,220.0,277.01,260.0,277.01
2022-01-17 20:00:00+00:00,215.94,257.64,233.77,257.64
2022-01-17 21:00:00+00:00,209.16,248.63,230.13,248.63
2022-01-17 22:00:00+00:00,180.0,229.6,218.85,229.6
2022-01-17 23:00:00+00:00,188.94,213.9,213.9,213.9
2022-01-18 00:00:00+00:00,192.68,203.27,203.27,203.27
2022-01-18 01:00:00+00:00,180.09,200.48,200.48,200.48
2022-01-18 02:00:00+00:00,188.09,194.52,194.52,194.52
2022-01-18 03:00:00+00:00,193.99,193.99,193.99,193.99
2022-01-18 04:00:00+00:00,205.07,205.0,205.0,205.0
2022-01-18 05:00:00+00:00,229.1,229.1,229.1,223.94
2022-01-18 06:00:00+00:00,273.71,274.05,274.05,227.84
2022-01-18 07:00:00+00:00,294.4,294.4,294.4,235.42
2022-01-18 08:00:00+00:00,290.64,290.64,290.64,231.78
2022-01-18 09:00:00+00:00,275.4,275.4,275.4,221.34
2022-01-18 10:00:00+00:00,265.1,265.1,265.1,217.44
2022-01-18 11:00:00+00:00,250.0,250.0,250.0,216.73
2022-01-18 12:00:00+00:00,244.27,244.27,244.27,216.73
2022-01-18 13:00:00+00:00,243.02,243.02,243.02,215.42
2022-01-18 14:00:00+00:00,249.22,249.22,249.22,212.24
2022-01-18 15:00:00+00:00,260.0,260.0,260.0,218.0
2022-01-18 16:00:00+00:00,278.0,278.0,278.0,231.78
2022-01-18 17:00:00+00:00,276.39,294.36,294.36,254.81
2022-01-18 18:00:00+00:00,255.03,278.41,278.41,272.22
2022-01-18 19:00:00+00:00,237.28,259.29,259.29,259.29
2022-01-18 20:00:00+00:00,224.19,240.0,240.0,240.0
2022-01-18 21:00:00+00:00,190.78,225.84,225.84,225.84
2022-01-18 22:00:00+00:00,175.49,213.54,213.54,213.54
2022-01-18 23:00:00+00:00,169.01,211.77,199.46,224.68
2022-01-19 00:00:00+00:00,163.48,199.85,197.0,215.46
2022-01-19 01:00:00+00:00,162.93,203.69,195.0,203.69
2022-01-19 02:00:00+00:00,160.01,193.91,193.91,193.91
2022-01-19 03:00:00+00:00,163.16,188.7,188.7,188.7
2022-01-19 04:00:00+00:00,165.59,195.36,195.36,195.36
2022-01-19 05:00:00+00:00,198.39,222.81,222.81,222.81
2022-01-19 06:00:00+00:00,227.42,283.8,283.8,226.95
2022-01-19 07:00:00+00:00,261.65,285.36,285.36,239.14
2022-01-19 08:00:00+00:00,252.67,270.11,270.11,230.85
2022-01-19 09:00:00+00:00,221.75,272.63,272.63,216.18
2022-01-19 10:00:00+00:00,193.62,278.02,278.02,207.56
2022-01-19 11:00:00+00:00,170.14,256.0,256.0,207.56
2022-01-19 12:00:00+00:00,160.47,240.0,240.0,206.96
2022-01-19 13:00:00+00:00,164.13,229.39,229.39,180.3
2022-01-19 14:00:00+00:00,180.5,235.31,235.31,179.64
2022-01-19 15:00:00+00:00,179.26,229.06,250.0,184.2
2022-01-19 16:00:00+00:00,173.99,236.0,270.0,217.64
2022-01-19 17:00:00+00:00,167.34,282.7,282.7,238.1
2022-01-19 18:00:00+00:00,135.61,273.89,273.89,259.81
2022-01-19 19:00:00+00:00,125.05,254.21,254.21,254.21
2022-01-19 20:00:00+00:00,120.9,222.26,222.26,222.26
2022-01-19 21:00:00+00:00,118.08,208.8,208.8,208.8
2022-01-19 22:00:00+00:00,97.16,191.09,191.09,191.09
2022-01-19 23:00:00+00:00,90.05,194.18,194.18,194.18
2022-01-20 00:00:00+00:00,78.94,185.18,185.18,185.18
2022-01-20 01:00:00+00:00,75.05,179.53,179.53,179.53
2022-01-20 02:00:00+00:00,72.13,171.43,171.43,171.43
2022-01-20 03:00:00+00:00,70.99,168.18,168.18,168.18
2022-01-20 04:00:00+00:00,87.7,181.5,181.5,176.44
2022-01-20 05:00:00+00:00,96.26,212.34,212.34,185.01
2022-01-20 06:00:00+00:00,118.95,257.23,257.23,206.41
2022-01-20 07:00:00+00:00,140.51,272.9,272.9,218.11
2022-01-20 08:00:00+00:00,130.27,281.62,281.62,216.81
2022-01-20 09:00:00+00:00,128.47,269.14,269.14,206.41
2022-01-20 10:00:00+00:00,111.95,268.78,268.78,185.21
2022-01-20 11:00:00+00:00,94.15,262.0,262.0,172.66
2022-01-20 12:00:00+00:00,85.54,242.02,242.02,172.01
2022-01-20 13:00:00+00:00,105.37,229.0,229.0,163.11
2022-01-20 14:00:00+00:00,111.32,219.91,219.91,160.69
2022-01-20 15:00:00+00:00,134.86,227.0,229.1,164.05
2022-01-20 16:00:00+00:00,176.05,248.51,248.51,202.51
2022-01-20 17:00:00+00:00,192.74,265.0,265.0,215.51
2022-01-20 18:00:00+00:00,180.0,265.45,265.45,239.38
2022-01-20 19:00:00+00:00,152.33,246.1,246.1,220.63
2022-01-20 20:00:00+00:00,137.91,220.56,220.56,209.01
2022-01-20 21:00:00+00:00,131.76,206.12,206.12,186.44
2022-01-20 22:00:00+00:00,121.39,198.75,196.8,176.44
2022-01-20 23:00:00+00:00,119.19,197.6,197.6,180.0
2022-01-21 00:00:00+00:00,117.87,187.0,187.0,162.97
2022-01-21 01:00:00+00:00,110.92,192.99,183.14,159.5
2022-01-21 02:00:00+00:00,113.14,186.69,182.07,154.7
2022-01-21 03:00:00+00:00,119.15,182.3,182.3,154.7
2022-01-21 04:00:00+00:00,120.73,192.17,189.52,159.4
2022-01-21 05:00:00+00:00,148.76,211.68,211.68,161.1
2022-01-21 06:00:00+00:00,207.59,253.84,253.84,185.0
2022-01-21 07:00:00+00:00,223.15,263.75,263.75,205.22
2022-01-21 08:00:00+00:00,215.79,261.98,261.98,204.3
2022-01-21 09:00:00+00:00,206.51,242.24,242.24,184.57
2022-01-21 10:00:00+00:00,206.43,221.87,221.87,162.97
2022-01-21 11:00:00+00:00,190.0,213.47,213.47,161.52
2022-01-21 12:00:00+00:00,170.08,195.3,195.3,161.8
2022-01-21 13:00:00+00:00,169.29,192.48,193.08,161.1
2022-01-21 14:00:00+00:00,190.0,190.0,201.21,160.0
2022-01-21 15:00:00+00:00,177.44,189.45,220.0,162.97
2022-01-21 16:00:00+00:00,179.99,228.63,249.43,184.67
2022-01-21 17:00:00+00:00,165.05,266.0,266.0,206.15
2022-01-21 18:00:00+00:00,145.81,260.29,260.29,214.7
2022-01-21 19:00:00+00:00,139.73,233.1,233.1,214.68
2022-01-21 20:00:00+00:00,132.25,221.97,221.97,209.57
2022-01-21 21:00:00+00:00,133.59,207.56,198.54,201.7
2022-01-21 22:00:00+00:00,120.01,208.29,189.52,184.86
2022-01-21 23:00:00+00:00,123.58,198.3,198.3,192.89
2022-01-22 00:00:00+00:00,120.3,189.2,189.2,175.0
2022-01-22 01:00:00+00:00,119.99,187.21,187.21,168.46
2022-01-22 02:00:00+00:00,121.8,178.72,178.72,166.9
2022-01-22 03:00:00+00:00,123.57,176.04,176.04,167.0
2022-01-22 04:00:00+00:00,123.68,176.35,176.35,168.0
2022-01-22 05:00:00+00:00,120.0,187.35,190.29,169.94
2022-01-22 06:00:00+00:00,148.35,196.91,213.65,169.94
2022-01-22 07:00:00+00:00,186.0,210.0,233.83,168.98
2022-01-22 08:00:00+00:00,207.46,215.38,220.31,182.3
2022-01-22 09:00:00+00:00,211.25,217.6,217.6,188.29
2022-01-22 10:00:00+00:00,209.69,209.66,209.66,184.0
2022-01-22 11:00:00+00:00,200.83,201.72,201.0,184.39
2022-01-22 12:00:00+00:00,188.54,191.05,189.13,191.05
2022-01-22 13:00:00+00:00,185.88,189.99,189.99,189.99
2022-01-22 14:00:00+00:00,196.5,196.5,196.5,191.5
2022-01-22 15:00:00+00:00,197.25,196.52,197.0,193.9
2022-01-22 16:00:00+00:00,222.31,222.31,222.31,204.99
2022-01-22 17:00:00+00:00,230.82,240.0,240.0,227.41
2022-01-22 18:00:00+00:00,214.32,245.27,245.27,245.27
2022-01-22 19:00:00+00:00,207.14,227.75,227.75,227.75
2022-01-22 20:00:00+00:00,190.33,211.88,211.88,212.0
2022-01-22 21:00:00+00:00,193.52,203.0,202.1,203.0
2022-01-22 22:00:00+00:00,175.07,197.0,197.0,197.0
2022-01-22 23:00:00+00:00,171.69,197.14,197.14,197.14
2022-01-23 00:00:00+00:00,183.01,190.0,190.0,190.0
2022-01-23 01:00:00+00:00,185.22,187.98,187.98,187.98
2022-01-23 02:00:00+00:00,179.73,179.73,179.73,179.73
2022-01-23 03:00:00+00:00,179.04,179.04,179.04,179.04
2022-01-23 04:00:00+00:00,179.49,179.49,179.49,179.49
2022-01-23 05:00:00+00:00,168.23,179.93,189.89,179.93
2022-01-23 06:00:00+00:00,172.45,189.99,189.99,189.99
2022-01-23 07:00:00+00:00,184.93,190.0,190.0,190.0
2022-01-23 08:00:00+00:00,195.31,195.31,195.31,195.31
2022-01-23 09:00:00+00:00,195.34,195.34,195.34,195.34
2022-01-23 10:00:00+00:00,195.87,195.87,195.87,195.87
2022-01-23 11:00:00+00:00,195.41,195.41,195.41,195.41
2022-01-23 12:00:00+00:00,186.29,186.29,186.29,186.29
2022-01-23 13:00:00+00:00,184.49,184.49,184.49,184.49
2022-01-23 14:00:00+00:00,190.0,190.0,190.0,190.0
2022-01-23 15:00:00+00:00,194.0,194.0,194.0,194.0
2022-01-23 16:00:00+00:00,214.95,214.95,214.95,214.95
2022-01-23 17:00:00+00:00,239.49,239.49,239.49,239.49
2022-01-23 18:00:00+00:00,242.97,244.31,244.31,244.31
2022-01-23 19:00:00+00:00,224.96,224.96,224.96,249.0
2022-01-23 20:00:00+00:00,204.84,204.84,204.84,247.3
2022-01-23 21:00:00+00:00,201.0,201.0,201.0,222.8
2022-01-23 22:00:00+00:00,179.97,187.68,187.68,204.3
2022-01-23 23:00:00+00:00,183.33,190.27,190.27,190.27
2022-01-24 00:00:00+00:00,179.61,179.61,179.61,179.97
2022-01-24 01:00:00+00:00,178.3,178.3,178.3,178.99
2022-01-24 02:00:00+00:00,177.46,177.46,177.46,177.46
2022-01-24 03:00:00+00:00,177.61,177.61,177.61,177.61
2022-01-24 04:00:00+00:00,187.48,190.0,190.0,190.0
2022-01-24 05:00:00+00:00,225.19,224.83,224.83,224.83
2022-01-24 06:00:00+00:00,265.0,265.0,265.0,237.53
2022-01-24 07:00:00+00:00,300.02,300.02,300.02,243.47
2022-01-24 08:00:00+00:00,299.39,299.39,299.39,243.47
2022-01-24 09:00:00+00:00,275.88,275.88,275.88,239.52
2022-01-24 10:00:00+00:00,270.0,270.0,270.0,233.99
2022-01-24 11:00:00+00:00,245.84,245.84,245.84,231.21
2022-01-24 12:00:00+00:00,240.08,240.08,240.08,230.63
2022-01-24 13:00:00+00:00,244.0,244.0,244.0,229.4
2022-01-24 14:00:00+00:00,256.49,256.49,256.49,230.5
2022-01-24 15:00:00+00:00,273.57,273.57,273.57,231.77
2022-01-24 16:00:00+00:00,307.38,307.38,307.38,240.0
2022-01-24 17:00:00+00:00,341.85,341.85,341.85,265.0
2022-01-24 18:00:00+00:00,315.31,315.31,315.31,297.33
2022-01-24 19:00:00+00:00,274.98,274.98,274.98,274.98
2022-01-24 20:00:00+00:00,250.0,250.0,250.0,250.0
2022-01-24 21:00:00+00:00,226.81,235.02,228.8,235.02
2022-01-24 22:00:00+00:00,206.92,215.02,208.93,215.02
2022-01-24 23:00:00+00:00,215.98,220.27,220.27,220.27
2022-01-25 00:00:00+00:00,212.9,212.9,212.9,212.9
2022-01-25 01:00:00+00:00,203.75,203.75,203.75,203.75
2022-01-25 02:00:00+00:00,196.24,196.24,196.24,196.24
2022-01-25 03:00:00+00:00,198.99,198.89,198.89,198.89
2022-01-25 04:00:00+00:00,219.03,215.01,215.01,215.01
2022-01-25 05:00:00+00:00,279.96,268.0,268.0,225.0
2022-01-25 06:00:00+00:00,356.24,340.68,340.68,228.36
2022-01-25 07:00:00+00:00,399.85,399.06,399.06,236.4
2022-01-25 08:00:00+00:00,399.01,399.01,399.01,235.1
2022-01-25 09:00:00+00:00,360.0,360.0,360.0,227.41
2022-01-25 10:00:00+00:00,347.4,347.4,347.4,222.8
2022-01-25 11:00:00+00:00,328.92,327.93,327.93,219.5
2022-01-25 12:00:00+00:00,305.0,304.72,304.72,216.53
2022-01-25 13:00:00+00:00,310.0,310.0,310.0,216.31
2022-01-25 14:00:00+00:00,313.0,313.0,313.0,219.89
2022-01-25 15:00:00+00:00,318.67,303.79,303.79,226.0
2022-01-25 16:00:00+00:00,366.43,366.43,366.43,231.02
2022-01-25 17:00:00+00:00,399.06,399.06,399.06,239.1
2022-01-25 18:00:00+00:00,373.75,373.75,373.75,248.53
2022-01-25 19:00:00+00:00,309.68,306.79,306.79,256.36
2022-01-25 20:00:00+00:00,265.0,262.03,262.03,242.0
2022-01-25 21:00:00+00:00,240.89,238.82,238.82,229.9
2022-01-25 22:00:00+00:00,215.17,215.0,215.0,214.41
2022-01-25 23:00:00+00:00,209.57,244.86,244.86,244.86
2022-01-26 00:00:00+00:00,212.36,235.0,235.0,235.0
2022-01-26 01:00:00+00:00,215.41,231.86,231.86,231.86
2022-01-26 02:00:00+00:00,209.89,228.0,228.0,228.0
2022-01-26 03:00:00+00:00,209.14,225.01,225.01,225.01
2022-01-26 04:00:00+00:00,215.09,233.16,233.16,233.16
2022-01-26 05:00:00+00:00,240.16,264.79,264.79,233.16
2022-01-26 06:00:00+00:00,294.88,309.89,309.89,238.57
2022-01-26 07:00:00+00:00,312.32,361.92,361.92,243.97
2022-01-26 08:00:00+00:00,312.69,344.28,344.28,243.97
2022-01-26 09:00:00+00:00,300.02,306.5,306.5,239.66
2022-01-26 10:00:00+00:00,282.65,299.36,299.36,237.81
2022-01-26 11:00:00+00:00,259.68,285.0,285.0,234.69
2022-01-26 12:00:00+00:00,241.54,260.0,260.0,233.16
2022-01-26 13:00:00+00:00,238.24,264.5,264.5,229.47
2022-01-26 14:00:00+00:00,236.76,259.36,259.36,229.17
2022-01-26 15:00:00+00:00,240.11,274.28,274.28,234.18
2022-01-26 16:00:00+00:00,268.08,301.48,301.48,237.92
2022-01-26 17:00:00+00:00,262.46,343.0,343.0,243.97
2022-01-26 18:00:00+00:00,224.45,313.79,313.79,248.76
2022-01-26 19:00:00+00:00,217.43,291.63,291.63,250.0
2022-01-26 20:00:00+00:00,171.34,251.77,251.77,243.97
2022-01-26 21:00:00+00:00,142.94,242.77,242.77,235.92
2022-01-26 22:00:00+00:00,122.34,238.7,238.7,226.27
2022-01-26 23:00:00+00:00,131.59,238.4,238.4,238.4
2022-01-27 00:00:00+00:00,115.02,231.45,231.45,229.89
2022-01-27 01:00:00+00:00,108.65,229.0,229.0,229.0
2022-01-27 02:00:00+00:00,100.94,223.08,223.08,221.4
2022-01-27 03:00:00+00:00,103.06,221.36,221.36,219.0
2022-01-27 04:00:00+00:00,110.03,230.0,230.0,220.0
2022-01-27 05:00:00+00:00,104.03,260.01,260.01,223.66
2022-01-27 06:00:00+00:00,138.79,300.0,300.0,237.0
2022-01-27 07:00:00+00:00,138.23,353.56,353.56,248.8
2022-01-27 08:00:00+00:00,128.79,327.04,327.04,248.8
2022-01-27 09:00:00+00:00,128.74,294.94,294.94,238.1
2022-01-27 10:00:00+00:00,127.8,270.78,270.78,229.89
2022-01-27 11:00:00+00:00,126.24,260.56,260.56,230.5
2022-01-27 12:00:00+00:00,135.78,245.0,245.0,231.0
2022-01-27 13:00:00+00:00,139.66,242.93,247.0,226.6
2022-01-27 14:00:00+00:00,138.69,238.52,255.0,225.0
2022-01-27 15:00:00+00:00,137.58,243.16,266.16,229.5
2022-01-27 16:00:00+00:00,141.17,264.78,295.8,237.0
2022-01-27 17:00:00+00:00,125.96,321.0,321.0,244.0
2022-01-27 18:00:00+00:00,114.73,308.03,308.03,249.01
2022-01-27 19:00:00+00:00,104.04,285.11,285.11,248.35
2022-01-27 20:00:00+00:00,110.1,240.16,240.16,237.0
2022-01-27 21:00:00+00:00,101.19,239.0,239.0,215.75
2022-01-27 22:00:00+00:00,86.31,223.62,223.62,222.4
2022-01-27 23:00:00+00:00,82.03,232.13,232.13,232.13
2022-01-28 00:00:00+00:00,84.03,220.0,220.0,220.0
2022-01-28 01:00:00+00:00,81.59,216.95,216.95,209.1
2022-01-28 02:00:00+00:00,77.26,217.26,217.26,199.5
2022-01-28 03:00:00+00:00,100.7,214.81,214.81,190.0
2022-01-28 04:00:00+00:00,100.69,220.73,220.73,204.5
2022-01-28 05:00:00+00:00,121.69,253.9,253.9,223.8
2022-01-28 06:00:00+00:00,175.29,305.58,305.58,243.17
2022-01-28 07:00:00+00:00,186.17,327.68,327.68,250.73
2022-01-28 08:00:00+00:00,198.05,310.0,310.0,246.03
2022-01-28 09:00:00+00:00,190.92,293.08,293.08,230.29
2022-01-28 10:00:00+00:00,220.07,270.0,270.0,221.53
2022-01-28 11:00:00+00:00,214.74,256.79,256.79,217.46
2022-01-28 12:00:00+00:00,231.6,246.02,246.02,211.88
2022-01-28 13:00:00+00:00,233.67,233.67,242.91,193.61
2022-01-28 14:00:00+00:00,237.08,237.08,272.64,203.42
2022-01-28 15:00:00+00:00,237.92,237.92,290.0,215.01
2022-01-28 16:00:00+00:00,260.0,260.0,295.32,237.45
2022-01-28 17:00:00+00:00,255.6,266.07,330.0,249.2
2022-01-28 18:00:00+00:00,222.37,260.08,300.63,255.38
2022-01-28 19:00:00+00:00,222.74,250.0,250.0,250.0
2022-01-28 20:00:00+00:00,177.8,238.88,242.74,238.88
2022-01-28 21:00:00+00:00,148.98,229.05,232.13,229.05
2022-01-28 22:00:00+00:00,123.36,217.99,217.99,217.99
2022-01-28 23:00:00+00:00,130.25,228.06,231.7,228.06
2022-01-29 00:00:00+00:00,115.01,216.52,224.83,216.52
2022-01-29 01:00:00+00:00,105.64,199.56,216.53,199.56
2022-01-29 02:00:00+00:00,77.57,204.94,212.62,204.94
2022-01-29 03:00:00+00:00,43.95,202.12,212.0,202.12
2022-01-29 04:00:00+00:00,79.07,196.98,215.13,196.98
2022-01-29 05:00:00+00:00,32.94,208.12,234.05,208.12
2022-01-29 06:00:00+00:00,85.64,224.53,248.39,224.53
2022-01-29 07:00:00+00:00,85.18,238.74,267.88,238.74
2022-01-29 08:00:00+00:00,101.13,235.88,250.12,235.88
2022-01-29 09:00:00+00:00,88.51,236.02,236.02,236.02
2022-01-29 10:00:00+00:00,118.32,220.87,220.87,220.87
2022-01-29 11:00:00+00:00,101.02,217.41,217.41,217.41
2022-01-29 12:00:00+00:00,85.64,212.19,212.19,212.19
2022-01-29 13:00:00+00:00,105.59,206.99,206.99,206.99
2022-01-29 14:00:00+00:00,100.01,181.97,223.2,181.97
2022-01-29 15:00:00+00:00,108.14,180.84,243.0,182.25
2022-01-29 16:00:00+00:00,118.75,187.57,285.0,221.53
2022-01-29 17:00:00+00:00,123.02,247.0,330.04,247.0
2022-01-29 18:00:00+00:00,101.19,263.03,331.0,263.03
2022-01-29 19:00:00+00:00,84.47,251.14,280.0,259.94
2022-01-29 20:00:00+00:00,51.62,232.26,249.1,259.94
2022-01-29 21:00:00+00:00,88.81,233.66,233.66,250.73
2022-01-29 22:00:00+00:00,79.63,227.12,227.12,245.2
2022-01-29 23:00:00+00:00,2.3,227.12,227.12,234.5
2022-01-30 00:00:00+00:00,4.49,220.58,220.58,220.58
2022-01-30 01:00:00+00:00,10.08,216.0,216.0,216.0
2022-01-30 02:00:00+00:00,10.01,207.63,207.63,207.63
2022-01-30 03:00:00+00:00,10.15,206.5,206.5,206.5
2022-01-30 04:00:00+00:00,11.37,211.34,211.34,211.34
2022-01-30 05:00:00+00:00,3.73,214.0,214.0,214.0
2022-01-30 06:00:00+00:00,9.95,223.0,223.0,223.0
2022-01-30 07:00:00+00:00,11.09,218.0,218.0,218.0
2022-01-30 08:00:00+00:00,11.98,229.0,223.62,229.0
2022-01-30 09:00:00+00:00,11.09,223.53,215.82,223.53
2022-01-30 10:00:00+00:00,11.78,231.2,206.0,231.2
2022-01-30 11:00:00+00:00,10.0,234.89,200.0,234.89
2022-01-30 12:00:00+00:00,10.0,221.86,195.14,221.86
2022-01-30 13:00:00+00:00,11.69,214.01,197.94,214.01
2022-01-30 14:00:00+00:00,14.04,209.03,209.03,209.03
2022-01-30 15:00:00+00:00,60.06,220.0,220.0,220.0
2022-01-30 16:00:00+00:00,171.74,229.0,229.0,229.0
2022-01-30 17:00:00+00:00,158.07,261.5,261.5,261.5
2022-01-30 18:00:00+00:00,163.37,263.39,263.39,263.39
2022-01-30 19:00:00+00:00,157.94,234.05,234.05,268.65
2022-01-30 20:00:00+00:00,158.13,224.9,224.9,266.01
2022-01-30 21:00:00+00:00,159.94,221.26,221.26,257.55
2022-01-30 22:00:00+00:00,144.21,203.38,203.38,250.94
2022-01-30 23:00:00+00:00,122.16,208.74,208.74,242.36
2022-01-31 00:00:00+00:00,110.17,199.88,199.88,222.0
2022-01-31 01:00:00+00:00,105.3,193.43,193.43,193.43
2022-01-31 02:00:00+00:00,100.0,152.33,193.21,179.75
2022-01-31 03:00:00+00:00,100.13,100.13,194.0,167.8
2022-01-31 04:00:00+00:00,135.4,135.4,200.95,167.8
2022-01-31 05:00:00+00:00,185.14,193.09,228.0,193.09
2022-01-31 06:00:00+00:00,240.0,240.0,243.4,240.0
2022-01-31 07:00:00+00:00,248.92,251.24,259.72,251.24
2022-01-31 08:00:00+00:00,251.92,251.92,253.9,251.92
2022-01-31 09:00:00+00:00,248.08,248.08,248.08,248.08
2022-01-31 10:00:00+00:00,243.42,243.21,252.97,243.21
2022-01-31 11:00:00+00:00,238.11,237.81,238.11,237.81
2022-01-31 12:00:00+00:00,221.52,221.57,237.8,221.57
2022-01-31 13:00:00+00:00,206.28,207.22,240.23,207.22
2022-01-31 14:00:00+00:00,191.75,193.81,245.9,193.81
2022-01-31 15:00:00+00:00,193.54,195.13,253.9,195.13
2022-01-31 16:00:00+00:00,240.67,240.67,259.11,240.67
2022-01-31 17:00:00+00:00,253.93,253.8,270.0,253.8
2022-01-31 18:00:00+00:00,240.4,260.0,260.0,260.0
2022-01-31 19:00:00+00:00,231.59,252.22,252.22,252.22
2022-01-31 20:00:00+00:00,212.96,223.07,228.0,240.0
2022-01-31 21:00:00+00:00,201.96,218.69,222.99,218.69
2022-01-31 22:00:00+00:00,161.51,202.01,204.8,202.01
2022-01-31 23:00:00+00:00,160.15,208.4,208.4,208.4
2022-02-01 00:00:00+00:00,154.54,192.62,194.87,191.95
2022-02-01 01:00:00+00:00,156.24,194.16,194.16,191.65
2022-02-01 02:00:00+00:00,155.17,186.1,186.1,186.1
2022-02-01 03:00:00+00:00,165.13,169.97,185.52,169.97
2022-02-01 04:00:00+00:00,163.01,181.0,195.53,181.0
2022-02-01 05:00:00+00:00,206.15,213.49,241.56,191.94
2022-02-01 06:00:00+00:00,239.17,251.89,269.9,227.0
2022-02-01 07:00:00+00:00,243.72,257.15,290.0,250.0
2022-02-01 08:00:00+00:00,213.0,246.61,280.0,233.19
2022-02-01 09:00:00+00:00,209.94,235.51,273.13,196.84
2022-02-01 10:00:00+00:00,172.81,225.66,261.5,191.65
2022-02-01 11:00:00+00:00,143.7,232.11,232.11,191.1
2022-02-01 12:00:00+00:00,137.69,190.02,232.11,190.02
2022-02-01 13:00:00+00:00,130.9,191.09,256.99,191.09
2022-02-01 14:00:00+00:00,126.42,171.89,271.05,171.89
2022-02-01 15:00:00+00:00,124.2,190.96,291.2,190.96
2022-02-01 16:00:00+00:00,127.37,216.88,300.1,216.88
2022-02-01 17:00:00+00:00,129.95,245.01,297.61,245.01
2022-02-01 18:00:00+00:00,121.63,253.0,286.25,253.0
